name,confidence
唱歌（实时）(2)_000,0.5499783145863189
唱歌（实时）(2)_001,0.5352199973737872
唱歌（实时）(20)_000,0.6240983760441933
唱歌（实时）(20)_001,0.6072808926232101
唱歌（实时）(20)_002,0.5682106689920354
唱歌（实时）(20)_003,0.5917482085550546
唱歌（实时）(20)_004,0.6200172170797527
唱歌（实时）(20)_005,0.578879270356091
唱歌（实时）(20)_006,0.5943908061551669
唱歌（实时）(20)_007,0.6590210668016101
唱歌（实时）(20)_008,0.6473416371721695
唱歌（实时）(20)_009,0.7088957007144232
唱歌（实时）(20)_010,0.6393376963991155
唱歌（实时）(20)_011,0.6193598246220434
唱歌（实时）(20)_012,0.6202783285658598
唱歌（实时）(200)_000,0.6519751708336828
唱歌（实时）(200)_001,0.6462978153199062
唱歌（实时）(200)_002,0.6185029409029786
唱歌（实时）(200)_003,0.6502012894857492
唱歌（实时）(200)_004,0.6098899211705787
唱歌（实时）(200)_005,0.6175812989024001
唱歌（实时）(200)_006,0.5839743707208088
唱歌（实时）(200)_007,0.6219358752532815
唱歌（实时）(200)_008,0.6613104123251197
唱歌（实时）(200)_009,0.5947418404060101
唱歌（实时）(200)_010,0.5881560644437751
唱歌（实时）(200)_011,0.5856518789198368
唱歌（实时）(200)_012,0.6861045917031918
唱歌（实时）(200)_013,0.6083466630785416
唱歌（实时）(200)_014,0.7238149034712591
唱歌（实时）(200)_015,0.7023496119562174
唱歌（实时）(202)_000,0.6604891272425926
唱歌（实时）(202)_001,0.6429567315723576
唱歌（实时）(202)_002,0.5935459425677931
唱歌（实时）(202)_003,0.596837699550744
唱歌（实时）(202)_004,0.6015936459235547
唱歌（实时）(202)_005,0.6681141265163856
唱歌（实时）(202)_006,0.635066736296468
唱歌（实时）(202)_007,0.578788141246325
唱歌（实时）(202)_008,0.6093209586151384
唱歌（实时）(202)_009,0.5930109604035978
唱歌（实时）(202)_010,0.5961301196175505
唱歌（实时）(202)_011,0.6420638848143074
唱歌（实时）(202)_012,0.6238216508475168
唱歌（实时）(202)_013,0.6379393109520092
唱歌（实时）(202)_014,0.6159091210556393
唱歌（实时）(202)_015,0.6163858147892547
唱歌（实时）(202)_016,0.5925590311372251
唱歌（实时）(202)_017,0.5972537317556125
唱歌（实时）(202)_018,0.6373274664962316
唱歌（实时）(202)_019,0.5997163189905692
唱歌（实时）(202)_020,0.5856163906300332
唱歌（实时）(202)_021,0.5877425158964981
唱歌（实时）(203)_000,0.5146353401421215
唱歌（实时）(203)_001,0.5126381336954882
唱歌（实时）(203)_002,0.6695532473391562
唱歌（实时）(203)_003,0.5770863091455326
唱歌（实时）(203)_004,0.6001838188926839
唱歌（实时）(203)_005,0.6453356019224712
唱歌（实时）(203)_006,0.5418784442140563
唱歌（实时）(203)_007,0.6876204427980099
唱歌（实时）(203)_008,0.5930766137272909
唱歌（实时）(203)_009,0.5584298774160241
唱歌（实时）(203)_010,0.5597395340128193
唱歌（实时）(203)_011,0.5396058149278864
唱歌（实时）(203)_012,0.5835835659566846
唱歌（实时）(203)_013,0.7418334103766892
唱歌（实时）(206)_000,0.6239381922134021
唱歌（实时）(206)_001,0.6096697630869253
唱歌（实时）(206)_002,0.6181371943945931
唱歌（实时）(206)_003,0.6228913160483873
唱歌（实时）(206)_004,0.5747055705384398
唱歌（实时）(206)_005,0.5592139121539476
唱歌（实时）(206)_006,0.6228570856961608
唱歌（实时）(206)_007,0.615609215915282
唱歌（实时）(206)_008,0.5931773465587308
唱歌（实时）(206)_009,0.5855011674184121
唱歌（实时）(206)_010,0.6169179827447423
唱歌（实时）(206)_011,0.6028494989672916
唱歌（实时）(206)_012,0.5859034536316283
唱歌（实时）(206)_013,0.5679388417681877
唱歌（实时）(206)_014,0.5575017314066465
唱歌（实时）(206)_015,0.6396842128161291
唱歌（实时）(206)_016,0.5928013237631565
唱歌（实时）(206)_017,0.6916880657859992
唱歌（实时）(206)_018,0.6462655087150977
唱歌（实时）(206)_019,0.6149993597232232
唱歌（实时）(207)_000,0.6250143205018173
唱歌（实时）(207)_001,0.5964440693542816
唱歌（实时）(207)_002,0.6132343056589885
唱歌（实时）(207)_003,0.6604663465589331
唱歌（实时）(207)_004,0.6341700284714176
唱歌（实时）(208)_000,0.6041138549358631
唱歌（实时）(208)_001,0.6006934771176626
唱歌（实时）(21)_000,0.6003798194553649
唱歌（实时）(21)_001,0.5730890426005508
唱歌（实时）(21)_002,0.558369191037362
唱歌（实时）(21)_003,0.5850560539665284
唱歌（实时）(21)_004,0.6509537010057759
唱歌（实时）(21)_005,0.6718336080841695
唱歌（实时）(21)_006,0.5730255791223139
唱歌（实时）(21)_007,0.5678318801760279
唱歌（实时）(21)_008,0.5794420261878858
唱歌（实时）(21)_009,0.5819572126670575
